Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-07-28,4.2285,4.2505,4.0863,4.096,24898014,0.0,0
2016-07-29,4.2399,4.3001,4.1627,4.2481,38154278,0.0,0
2016-08-01,4.2765,4.309,4.0456,4.0895,47000078,0.0,0
2016-08-02,4.0659,4.0684,3.8708,3.8903,50478750,0.0,0
2016-08-03,3.9293,3.9684,3.8667,3.931,43521489,0.0,0
2016-08-04,3.9651,4.0814,3.9627,4.031,32782011,0.0,0
2016-08-05,4.0651,4.1415,4.0326,4.1367,27510203,0.0,0
2016-08-08,4.1643,4.2253,4.1546,4.1651,22588870,0.0,0
2016-08-09,4.1708,4.2537,4.1399,4.2456,26989559,0.0,0
2016-08-10,4.2123,4.3074,4.2009,4.2887,21451885,0.0,0
2016-08-11,4.309,4.3229,4.2546,4.3115,13256155,0.0,0
2016-08-12,4.3009,4.3375,4.2814,4.2846,12179246,0.0,0
2016-08-15,4.2806,4.3172,4.2676,4.2968,8263127,0.0,0
2016-08-16,4.2806,4.3188,4.2513,4.2838,23855331,0.0,0
2016-08-17,4.3155,4.3212,4.2066,4.209,11495267,0.0,0
2016-08-18,4.2521,4.2603,4.17,4.2269,12016215,0.0,0
2016-08-19,4.218,4.2196,4.0968,4.1391,17909839,0.0,0
2016-08-22,4.1415,4.2139,4.1294,4.1724,13289554,0.0,0
2016-08-23,4.1798,4.2724,4.1757,4.2521,37346278,0.0,0
2016-08-24,4.2757,4.3977,4.244,4.3944,43671448,0.0,0
2016-08-25,4.3603,4.3895,4.3237,4.344,17525425,0.0,0
2016-08-26,4.3416,4.4253,4.3318,4.4139,12577006,0.0,0
2016-08-29,4.392,4.4424,4.3676,4.4009,8221034,0.0,0
2016-08-30,4.4066,4.496,4.4001,4.4879,27069395,0.0,0
2016-08-31,4.4716,4.5806,4.4619,4.5351,33778824,0.0,0
2016-09-01,4.5351,4.6619,4.5237,4.5513,28568009,0.0,0
2016-09-02,4.5692,4.6351,4.4846,4.6261,19277121,0.0,0
2016-09-05,4.6261,4.6627,4.5855,4.631,16642036,0.0,0
2016-09-06,4.6619,4.6668,4.5448,4.5464,19130209,0.0,0
2016-09-07,4.5765,4.618,4.509,4.5993,16420204,0.0,0
2016-09-08,4.5993,4.6871,4.557,4.6757,24212245,0.0,0
2016-09-09,4.6668,4.7497,4.6294,4.6302,28044028,0.0,0
2016-09-12,4.5245,4.5529,4.4432,4.5172,25511115,0.0,0
2016-09-13,4.531,4.5594,4.4107,4.4107,34630480,0.0,0
2016-09-14,4.4147,4.4212,4.3481,4.3619,27236326,0.0,0
2016-09-15,4.3846,4.4229,4.2936,4.3318,26232850,0.0,0
2016-09-16,4.3082,4.3253,4.2407,4.2537,64231569,0.0,0
2016-09-19,4.3163,4.3229,4.2684,4.2781,18869084,0.0,0
2016-09-20,4.2529,4.2928,4.2294,4.2581,21819142,0.0,0
2016-09-21,4.3659,4.405,4.3229,4.3684,23885161,0.0,0
2016-09-22,4.4115,4.5147,4.383,4.4911,63784751,0.0,0
2016-09-23,4.4529,4.4765,4.3985,4.4603,25176775,0.0,0
2016-09-26,4.4107,4.4107,4.2643,4.318,69202353,0.0,0
2016-09-27,4.3903,4.3903,4.2578,4.3066,26363756,0.0,0
2016-09-28,4.3359,4.4066,4.3253,4.3448,18302567,0.0,0
2016-09-29,4.3903,4.4164,4.3367,4.3505,20241190,0.0,0
2016-09-30,4.2277,4.3814,4.1472,4.3757,59443516,0.0,0
2016-10-03,4.3608,4.4145,4.3254,4.3641,18194113,0.08,0
2016-10-04,4.3782,4.4161,4.3353,4.3848,24883495,0.0,0
2016-10-05,4.341,4.4855,4.3328,4.4723,34272644,0.0,0
2016-10-06,4.4962,4.5787,4.4855,4.5061,100068085,0.0,0
2016-10-07,4.5267,4.5589,4.4227,4.4797,23365045,0.0,0
2016-10-10,4.4632,4.521,4.4095,4.5102,36150247,0.0,0
2016-10-11,4.5044,4.6579,4.4747,4.6447,70061105,0.0,0
2016-10-12,4.6522,4.7355,4.6414,4.6662,24496836,0.0,0
2016-10-13,4.6233,4.6233,4.5143,4.5738,33072245,0.0,0
2016-10-14,4.6043,4.7413,4.5936,4.7058,27708293,0.0,0
2016-10-17,4.6901,4.7702,4.6761,4.7231,29097839,0.0,0
2016-10-18,4.7817,4.8907,4.752,4.8651,58623444,0.0,0
2016-10-19,4.8932,4.9674,4.8296,4.9617,45123186,0.0,0
2016-10-20,5.0029,5.1407,4.9831,5.1193,68071004,0.0,0
2016-10-21,5.1193,5.1581,5.0434,5.0921,44040362,0.0,0
2016-10-24,5.1581,5.2876,5.1416,5.2555,42170551,0.0,0
2016-10-25,5.2629,5.2687,5.1688,5.201,32684935,0.0,0
2016-10-26,5.2158,5.3066,5.2142,5.3066,32292779,0.0,0
2016-10-27,5.3479,5.4552,5.2893,5.4552,56223559,0.0,0
2016-10-28,5.4469,5.4552,5.3652,5.4387,60180564,0.0,0
2016-10-31,5.3644,5.4469,5.3561,5.4288,42090228,0.0,0
2016-11-01,5.4634,5.4841,5.3,5.3116,31379278,0.0,0
2016-11-02,5.2381,5.2406,5.1011,5.1011,44351496,0.0,0
2016-11-03,5.1176,5.2348,5.1028,5.163,29791726,0.0,0
2016-11-04,5.1366,5.1523,5.0549,5.1135,25201765,0.0,0
2016-11-07,5.2909,5.3157,5.239,5.2736,23927381,0.0,0
2016-11-08,5.3149,5.3883,5.2744,5.3561,30526603,0.0,0
2016-11-09,4.88,5.0533,4.828,5.0508,174978962,0.0,0
2016-11-10,5.1003,5.1853,4.9352,4.993,74358920,0.0,0
2016-11-11,5.045,5.059,4.8511,4.8791,42853840,0.0,0
2016-11-14,4.9229,4.9765,4.7991,4.8948,45560111,0.0,0
2016-11-15,4.8965,4.9641,4.8172,4.9518,32069182,0.0,0
2016-11-16,4.9872,5.0384,4.8775,4.9262,32393923,0.0,0
2016-11-17,4.8857,4.9848,4.8692,4.9757,35282741,0.0,0
2016-11-18,5.0095,5.0145,4.8354,4.8354,87046558,0.0,0
2016-11-21,4.8329,4.8478,4.7751,4.8313,24383589,0.0,0
2016-11-22,4.8692,4.8907,4.8313,4.8486,19637124,0.0,0
2016-11-23,4.8527,4.8643,4.7471,4.8255,27829210,0.0,0
2016-11-24,4.7908,4.842,4.7718,4.8049,16245187,0.0,0
2016-11-25,4.7842,4.7875,4.7314,4.7628,18111851,0.0,0
2016-11-28,4.7454,4.7677,4.6918,4.7256,18798089,0.0,0
2016-11-29,4.6959,4.8007,4.6918,4.7702,22173527,0.0,0
2016-11-30,4.7619,4.8362,4.7421,4.8082,32992915,0.0,0
2016-12-01,4.8032,4.861,4.7751,4.8445,25597691,0.0,0
2016-12-02,4.7867,4.8271,4.7463,4.7768,24625377,0.0,0
2016-12-05,4.7066,4.8816,4.6794,4.8255,23790515,0.0,0
2016-12-06,4.8445,5.0747,4.8189,5.0524,33806082,0.0,0
2016-12-07,5.0962,5.1663,5.0632,5.1176,36172108,0.0,0
2016-12-08,5.1333,5.4304,5.111,5.3462,61932019,0.0,0
2016-12-09,5.319,5.3446,5.2348,5.2934,42058427,0.0,0
2016-12-12,5.2819,5.3355,5.2423,5.2563,32110351,0.0,0
2016-12-13,5.2274,5.3495,5.1597,5.3396,39320662,0.0,0
2016-12-14,5.3132,5.3586,5.2571,5.2571,37032365,0.0,0
2016-12-15,5.2786,5.404,5.2736,5.3925,39787526,0.0,0
2016-12-16,5.3809,5.4511,5.3347,5.4073,100465167,0.0,0
2016-12-19,5.3892,5.4032,5.3256,5.3429,19486426,0.0,0
2016-12-20,5.3231,5.4114,5.3099,5.3768,30954041,0.0,0
2016-12-21,5.3603,5.404,5.2472,5.3273,36362414,0.0,0
2016-12-22,5.3009,5.3537,5.2876,5.3182,12615459,0.0,0
2016-12-23,5.3528,5.3892,5.3066,5.3314,10998044,0.0,0
2016-12-27,5.2984,5.3306,5.2819,5.3182,6562347,0.0,0
2016-12-28,5.3231,5.333,5.2604,5.2934,12438014,0.0,0
2016-12-29,5.2249,5.2777,5.2208,5.2612,16543873,0.0,0
2016-12-30,5.2555,5.2934,5.2274,5.2934,15092392,0.0,0
2017-01-02,5.3306,5.3429,5.2604,5.3149,19607737,0.0,0
2017-01-03,5.3479,5.5179,5.3248,5.418,160332414,0.0,0
2017-01-04,5.4346,5.4478,5.3099,5.3603,179333129,0.0,0
2017-01-05,5.3339,5.409,5.3124,5.3793,144550880,0.0,0
2017-01-06,5.3892,5.4288,5.3264,5.4189,113930823,0.0,0
2017-01-09,5.4345,5.4379,5.3396,5.3949,33421900,0.0,0
2017-01-10,5.4008,5.4008,5.3005,5.3114,98132610,0.08,0
2017-01-11,5.2888,5.2888,5.1142,5.1376,96047571,0.0,0
2017-01-12,5.0967,5.1952,5.0423,5.1117,31491231,0.0,0
2017-01-13,5.1468,5.2663,5.1284,5.2103,86007013,0.0,0
2017-01-16,5.151,5.1627,5.1058,5.1301,51069191,0.0,0
2017-01-17,5.1134,5.1618,5.0891,5.1209,160809033,0.0,0
2017-01-18,5.1468,5.1593,5.0908,5.1276,108035084,0.0,0
2017-01-19,5.1518,5.171,5.0866,5.1109,85487738,0.0,0
2017-01-20,5.1284,5.1677,5.0967,5.115,36164836,0.0,0
2017-01-23,5.0733,5.1134,5.0215,5.085,32722475,0.0,0
2017-01-24,5.105,5.2387,5.0908,5.2362,44258490,0.0,0
2017-01-25,5.3055,5.4576,5.2972,5.4016,46973058,0.0,0
2017-01-26,5.4492,5.4885,5.3364,5.3582,34914763,0.0,0
2017-01-27,5.3515,5.354,5.2429,5.3339,28575827,0.0,0
2017-01-30,5.2955,5.3431,5.2629,5.2746,18157751,0.0,0
2017-01-31,5.2838,5.3807,5.2395,5.2429,25278830,0.0,0
2017-02-01,5.364,5.374,5.0975,5.1702,57064424,0.0,0
2017-02-02,5.1384,5.1518,5.0674,5.1192,44245028,0.0,0
2017-02-03,5.1551,5.1944,5.1134,5.1652,37690071,0.0,0
2017-02-06,5.1936,5.2211,5.0967,5.1134,23254523,0.0,0
2017-02-07,5.0967,5.1493,5.0557,5.1033,19695978,0.0,0
2017-02-08,5.1426,5.1585,4.9429,5.0398,49043832,0.0,0
2017-02-09,5.0465,5.0657,4.9755,5.0574,49844215,0.0,0
2017-02-10,5.1109,5.1175,4.9713,4.9905,30270635,0.0,0
2017-02-13,5.0139,5.0916,4.9672,5.0632,22224425,0.0,0
2017-02-14,5.0724,5.2178,5.0432,5.2003,52411055,0.0,0
2017-02-15,5.3139,5.4058,5.3055,5.364,57833734,0.0,0
2017-02-16,5.3473,5.3715,5.2479,5.2755,25294971,0.0,0
2017-02-17,5.283,5.2972,5.1627,5.2136,33666684,0.0,0
2017-02-20,5.2613,5.2855,5.2069,5.2195,22118845,0.0,0
2017-02-21,5.1986,5.2562,5.1343,5.2053,15577400,0.0,0
2017-02-22,5.2061,5.2763,5.1092,5.1794,30509640,0.0,0
2017-02-23,5.1952,5.2011,5.1084,5.1343,28695875,0.0,0
2017-02-24,5.1468,5.1693,5.019,5.0749,28972838,0.0,0
2017-02-27,5.0883,5.146,5.0799,5.1226,15711177,0.0,0
2017-02-28,5.1418,5.1785,5.1092,5.1618,31188548,0.0,0
2017-03-01,5.1969,5.3264,5.1936,5.3139,32617818,0.0,0
2017-03-02,5.3156,5.3874,5.2729,5.3264,26860631,0.0,0
2017-03-03,5.3222,5.5061,5.2972,5.5027,48236879,0.0,0
2017-03-06,5.4768,5.5587,5.4568,5.5161,28217134,0.0,0
2017-03-07,5.5077,5.5161,5.4551,5.5077,16726168,0.0,0
2017-03-08,5.5136,5.5955,5.4944,5.5412,26414734,0.0,0
2017-03-09,5.5211,5.7642,5.5203,5.7492,52657784,0.0,0
2017-03-10,5.7626,5.8595,5.6991,5.7584,51039834,0.0,0
2017-03-13,5.7642,5.7968,5.6907,5.7517,16862832,0.0,0
2017-03-14,5.7642,5.7651,5.659,5.6782,21699995,0.0,0
2017-03-15,5.6757,5.7809,5.6757,5.7158,27586179,0.0,0
2017-03-16,5.8294,5.9305,5.791,5.8954,60788046,0.0,0
2017-03-17,5.9205,5.9957,5.8954,5.9163,67175349,0.0,0
2017-03-20,5.8837,5.9639,5.8653,5.9188,18424436,0.0,0
2017-03-21,5.9856,6.045,5.9213,5.9497,34580017,0.0,0
2017-03-22,5.9013,6.0391,5.8236,5.9739,117249163,0.0,0
2017-03-23,5.9907,6.0425,5.9364,6.0232,31287746,0.0,0
2017-03-24,5.9798,6.0224,5.9606,6.0065,52763703,0.0,0
2017-03-27,5.9046,6.0115,5.8845,6.0082,45987236,0.0,0
2017-03-28,6.0241,6.0901,6.0099,6.0709,46609886,0.0,0
2017-03-29,6.0909,6.1118,5.9497,6.0015,35157185,0.0,0
2017-03-30,5.9965,6.0291,5.9472,6.0241,20032057,0.0,0
2017-03-31,5.999,6.0742,5.9664,6.0742,37177222,0.0,0
2017-04-03,6.0802,6.0938,5.9006,5.91,38870467,0.131,0
2017-04-04,5.9126,5.9645,5.8258,5.9406,26742495,0.0,0
2017-04-05,5.9559,6.058,5.9525,6.0019,31863781,0.0,0
2017-04-06,5.9262,6.0802,5.9049,6.0683,27129121,0.0,0
2017-04-07,6.03,6.0759,5.9798,6.0589,47359426,0.0,0
2017-04-10,6.0419,6.0521,5.973,5.9925,40586192,0.0,0
2017-04-11,5.9483,6.0223,5.9304,5.9747,52551200,0.0,0
2017-04-12,6.007,6.0376,5.8802,5.9134,44883350,0.0,0
2017-04-13,5.9049,5.9134,5.7866,5.8334,34749187,0.0,0
2017-04-18,5.8453,5.8581,5.7381,5.7798,24913033,0.0,0
2017-04-19,5.796,5.9262,5.7883,5.9032,124232158,0.0,0
2017-04-20,5.8972,6.0198,5.8785,5.973,38413990,0.0,0
2017-04-21,6.007,6.081,5.9245,6.0368,47690158,0.0,0
2017-04-24,6.3805,6.4784,6.2878,6.4784,96462708,0.0,0
2017-04-25,6.509,6.5498,6.4026,6.492,45236080,0.0,0
2017-04-26,6.5515,6.5558,6.4009,6.4767,39533289,0.0,0
2017-04-27,6.4239,6.4562,6.2495,6.3431,45616293,0.0,0
2017-04-28,6.2767,6.3975,6.2112,6.2529,38041538,0.0,0
2017-05-02,6.252,6.3601,6.2478,6.3303,30394488,0.0,0
2017-05-03,6.3473,6.3975,6.3184,6.3856,43928201,0.0,0
2017-05-04,6.4367,6.5226,6.4069,6.5226,37916248,0.0,0
2017-05-05,6.503,6.6596,6.4716,6.6366,33002864,0.0,0
2017-05-08,6.6962,6.7123,6.526,6.6043,24237998,0.0,0
2017-05-09,6.6111,6.6494,6.4707,6.4707,25130994,0.0,0
2017-05-10,6.4265,6.475,6.349,6.4248,38199085,0.0,0
2017-05-11,6.4418,6.463,6.2835,6.2844,42860382,0.0,0
2017-05-12,6.2963,6.3303,6.2359,6.2861,26452186,0.0,0
2017-05-15,6.338,6.3533,6.2725,6.3295,19980529,0.0,0
2017-05-16,6.3218,6.3814,6.2801,6.3303,19160943,0.0,0
2017-05-17,6.2784,6.3337,6.1678,6.2112,27435077,0.0,0
2017-05-18,6.1601,6.2367,6.0708,6.1601,35561958,0.0,0
2017-05-19,6.1738,6.3159,6.1738,6.3082,48959780,0.0,0
2017-05-22,6.3133,6.3252,6.2146,6.235,20036836,0.0,0
2017-05-23,6.1925,6.4137,6.1831,6.3635,19983343,0.0,0
2017-05-24,6.3856,6.4154,6.3244,6.3703,18111830,0.0,0
2017-05-25,6.4239,6.4562,6.349,6.3626,14684647,0.0,0
2017-05-26,6.3465,6.3465,6.1984,6.3388,20103419,0.0,0
2017-05-29,6.2844,6.3814,6.2844,6.3686,10302689,0.0,0
2017-05-30,6.2895,6.3856,6.2163,6.264,32717890,0.0,0
2017-05-31,6.2818,6.3278,6.1704,6.1704,28350402,0.0,0
2017-06-01,6.1857,6.1925,6.0793,6.1397,32453775,0.0,0
2017-06-02,6.2257,6.2827,6.1355,6.1593,22108889,0.0,0
2017-06-05,6.1457,6.2095,6.1082,6.1712,12810554,0.0,0
2017-06-06,6.1329,6.155,6.0853,6.1134,26038606,0.0,0
2017-06-07,6.167,6.3176,6.1091,6.2376,33769977,0.0,0
2017-06-08,6.2393,6.3686,6.2112,6.3337,39227134,0.0,0
2017-06-09,6.3014,6.4494,6.2393,6.3456,23205306,0.0,0
2017-06-12,6.3184,6.3448,6.2248,6.2537,35685831,0.0,0
2017-06-13,6.2495,6.3669,6.2452,6.3107,22178159,0.0,0
2017-06-14,6.3303,6.3941,6.1967,6.2197,32783255,0.0,0
2017-06-15,6.224,6.2257,6.1006,6.2086,40063685,0.0,0
2017-06-16,6.2401,6.2793,6.1431,6.2206,83332177,0.0,0
2017-06-19,6.2801,6.3465,6.2622,6.3048,30024329,0.0,0
2017-06-20,6.3541,6.3575,6.2282,6.2469,15441546,0.0,0
2017-06-21,6.2197,6.258,6.1227,6.2444,18671841,0.0,0
2017-06-22,6.2112,6.241,6.1389,6.2214,29978209,0.0,0
2017-06-23,6.1882,6.2588,6.1474,6.1584,12263283,0.0,0
2017-06-26,6.1857,6.2852,6.1797,6.2197,14022473,0.0,0
2017-06-27,6.2155,6.3056,6.1967,6.2742,33920075,0.0,0
2017-06-28,6.2537,6.3771,6.2027,6.3626,33297286,0.0,0
2017-06-29,6.3924,6.475,6.2835,6.2971,30285954,0.0,0
2017-06-30,6.3167,6.3669,6.1763,6.1814,25194599,0.0,0
2017-07-03,6.2461,6.389,6.2282,6.389,20405931,0.0,0
2017-07-04,6.3312,6.4069,6.3159,6.3473,47661858,0.0,0
2017-07-05,6.3465,6.4409,6.3286,6.3507,23387740,0.0,0
2017-07-06,6.3814,6.4154,6.2895,6.3992,22371111,0.0,0
2017-07-07,6.3882,6.4299,6.3507,6.4077,17632038,0.0,0
2017-07-10,6.4409,6.4554,6.3524,6.4001,14096802,0.0,0
2017-07-11,6.4239,6.4384,6.3712,6.3992,26138041,0.0,0
2017-07-12,6.4307,6.4358,6.3746,6.3941,14191083,0.0,0
2017-07-13,6.4324,6.5345,6.4316,6.5132,20122180,0.0,0
2017-07-14,6.5345,6.6085,6.4903,6.5328,26374296,0.0,0
2017-07-17,6.5592,6.5592,6.446,6.4945,27085143,0.0,0
2017-07-18,6.4818,6.5184,6.3456,6.372,18116751,0.0,0
2017-07-19,6.3916,6.3967,6.275,6.3873,43415049,0.0,0
2017-07-20,6.4069,6.4545,6.3686,6.4069,39857835,0.0,0
2017-07-21,6.3941,6.3941,6.2631,6.3142,28569674,0.0,0
2017-07-24,6.3388,6.4137,6.2674,6.3933,21909955,0.0,0
2017-07-25,6.3771,6.5932,6.3737,6.5226,27989172,0.0,0
2017-07-26,6.503,6.5507,6.4605,6.526,15361164,0.0,0
2017-07-27,6.4579,6.5856,6.4579,6.5532,16396808,0.0,0
2017-07-28,6.5388,6.5728,6.4699,6.5583,29133285,0.0,0
2017-07-31,6.5532,6.5983,6.4903,6.5098,19451185,0.0,0
2017-08-01,6.6366,6.6451,6.5345,6.6068,19199004,0.0,0
2017-08-02,6.64,6.6536,6.5422,6.5915,19821707,0.0,0
2017-08-03,6.5745,6.6519,6.5013,6.6519,24628650,0.0,0
2017-08-04,6.6034,6.7021,6.5966,6.6656,18924428,0.0,0
2017-08-07,6.6877,6.7047,6.6656,6.6953,9724406,0.0,0
2017-08-08,6.6877,6.7489,6.6792,6.743,21632574,0.0,0
2017-08-09,6.68,6.7089,6.5098,6.5745,25000652,0.0,0
2017-08-10,6.5515,6.5779,6.4197,6.4596,24801527,0.0,0
2017-08-11,6.3933,6.4409,6.275,6.3405,24302903,0.0,0
2017-08-14,6.3712,6.4843,6.3712,6.4494,29793133,0.0,0
2017-08-15,6.492,6.5064,6.4537,6.5005,9924040,0.0,0
2017-08-16,6.5388,6.5762,6.5218,6.5218,11093672,0.0,0
2017-08-17,6.4894,6.492,6.3601,6.3975,20429555,0.0,0
2017-08-18,6.3133,6.3924,6.2878,6.3839,28185546,0.0,0
2017-08-21,6.3388,6.4026,6.315,6.3286,8994525,0.0,0
2017-08-22,6.3814,6.429,6.355,6.3899,15806305,0.0,0
2017-08-23,6.4052,6.4358,6.2929,6.3133,12302052,0.0,0
2017-08-24,6.349,6.4146,6.3269,6.3601,10835234,0.0,0
2017-08-25,6.3882,6.4231,6.3473,6.3473,6165181,0.0,0
2017-08-28,6.3201,6.378,6.3039,6.3235,5217450,0.0,0
2017-08-29,6.292,6.3022,6.2069,6.2291,23603209,0.0,0
2017-08-30,6.275,6.2844,6.2138,6.2444,15792739,0.0,0
2017-08-31,6.275,6.3703,6.2674,6.315,20954723,0.0,0
2017-09-01,6.3371,6.372,6.2878,6.3252,9361050,0.0,0
2017-09-04,6.2444,6.2929,6.2444,6.2716,7530276,0.0,0
2017-09-05,6.2708,6.3031,6.1482,6.1618,17508488,0.0,0
2017-09-06,6.138,6.1857,6.0878,6.155,14742761,0.0,0
2017-09-07,6.1925,6.2138,6.1014,6.1202,37463382,0.0,0
2017-09-08,6.0836,6.1823,6.0589,6.104,18017782,0.0,0
2017-09-11,6.1525,6.2886,6.1516,6.2691,15817198,0.0,0
2017-09-12,6.3065,6.3244,6.2742,6.2971,18983786,0.0,0
2017-09-13,6.309,6.3678,6.2903,6.3261,19174879,0.0,0
2017-09-14,6.3048,6.3465,6.2622,6.3295,13263567,0.0,0
2017-09-15,6.3082,6.3592,6.2401,6.2767,52400382,0.0,0
2017-09-18,6.3133,6.3592,6.2963,6.3082,48625209,0.0,0
2017-09-19,6.309,6.378,6.3048,6.3473,36189311,0.0,0
2017-09-20,6.3473,6.3686,6.2401,6.2776,29646250,0.0,0
2017-09-21,6.3124,6.4197,6.3048,6.3848,21087600,0.0,0
2017-09-22,6.3814,6.4273,6.3609,6.3873,13294063,0.0,0
2017-09-25,6.3558,6.3746,6.2367,6.2674,21853564,0.0,0
2017-09-26,6.2682,6.2852,6.2197,6.2503,57388617,0.0,0
2017-09-27,6.2793,6.4307,6.2674,6.3831,20852654,0.0,0
2017-09-28,6.4494,6.4579,6.3235,6.3337,26162435,0.0,0
2017-09-29,6.3507,6.4333,6.281,6.4333,44091034,0.0,0
2017-10-02,6.3609,6.3984,6.2248,6.281,187343675,0.0,0
2017-10-03,6.3056,6.3371,6.2282,6.3371,262697254,0.0,0
